target_measurement_id,record_id,source_group_id,surface_group_id,target_liquid_id,target_contact_angle_deg,v4_split,has_independent_sfe,independent_sfe_dispersion_mj_m2,independent_sfe_polar_mj_m2,sample_id,prediction_mode,probe_measurement_ids,probe_liquid_ids,n_probes,target_liquid_removed,loo_sfe_feasible,loo_sfe_failure_reason,fit_status,boundary_fit,nnls_residual_norm,n_unique_liquids,nnls_dispersion_mj_m2,nnls_polar_mj_m2,nnls_physical_prediction_deg,target_eligible,v4_1_exclusion_reason,v4_1_primary_eligible
CA0452,CA0452,SRC017,SFC_AFFB3785B9F0,LIQ_B6950B5CB8,156.0,internal_test,no,,,PA_CA0452,probe_assisted,CA0447;CA0448;CA0449;CA0450;CA0451;CA0453;CA0454,LIQ_0F4168490E;LIQ_4BDC3033E4;LIQ_53310FAFB3;LIQ_63C19A56DE;LIQ_6656B41AB7;LIQ_E0B206B2DD;LIQ_FCA4FC7284,7,yes,yes,,interior_fit,no,0.5059769652599091,7.0,0.0502206121284186,0.000478449528923,156.13932114464583,yes,,yes
CA0453,CA0453,SRC017,SFC_AFFB3785B9F0,LIQ_E0B206B2DD,154.0,internal_test,no,,,PA_CA0453,probe_assisted,CA0447;CA0448;CA0449;CA0450;CA0451;CA0452;CA0454,LIQ_0F4168490E;LIQ_4BDC3033E4;LIQ_53310FAFB3;LIQ_63C19A56DE;LIQ_6656B41AB7;LIQ_B6950B5CB8;LIQ_FCA4FC7284,7,yes,yes,,interior_fit,no,0.4780938809530126,7.0,0.0481588790973452,0.000679327254916,155.91111909087678,yes,,yes
CA0454,CA0454,SRC017,SFC_AFFB3785B9F0,LIQ_FCA4FC7284,153.0,internal_test,no,,,PA_CA0454,probe_assisted,CA0447;CA0448;CA0449;CA0450;CA0451;CA0452;CA0453,LIQ_0F4168490E;LIQ_4BDC3033E4;LIQ_53310FAFB3;LIQ_63C19A56DE;LIQ_6656B41AB7;LIQ_B6950B5CB8;LIQ_E0B206B2DD,7,yes,yes,,interior_fit,no,0.457384266904311,7.0,0.0475928839824967,0.0007414672563089,155.58340426551715,yes,,yes
CA0463,CA0463,SRC002,SFC_5523B41BFD8F,LIQ_0F4168490E,172.0,validation,no,,,PA_CA0463,probe_assisted,CA0464;CA0465;CA0466,LIQ_53310FAFB3;LIQ_5C0DC0DCD1;LIQ_B6950B5CB8,3,yes,yes,,boundary_fit,yes,14.798585639052442,3.0,1.3183603083444746,0.0,148.50875017306595,yes,,yes
CA0464,CA0464,SRC002,SFC_5523B41BFD8F,LIQ_5C0DC0DCD1,167.0,validation,no,,,PA_CA0464,probe_assisted,CA0463;CA0465;CA0466,LIQ_0F4168490E;LIQ_53310FAFB3;LIQ_B6950B5CB8,3,yes,yes,,boundary_fit,yes,14.262286176305729,3.0,1.766505754643382,0.0,138.15612593394906,yes,,yes
CA0465,CA0465,SRC002,SFC_5523B41BFD8F,LIQ_53310FAFB3,163.0,validation,no,,,PA_CA0465,probe_assisted,CA0463;CA0464;CA0466,LIQ_0F4168490E;LIQ_5C0DC0DCD1;LIQ_B6950B5CB8,3,yes,yes,,boundary_fit,yes,14.747556489184634,3.0,1.4345324324913795,0.0,136.99157601551798,yes,,yes
CA0466,CA0466,SRC002,SFC_5523B41BFD8F,LIQ_B6950B5CB8,70.0,validation,no,,,PA_CA0466,probe_assisted,CA0463;CA0464;CA0465,LIQ_0F4168490E;LIQ_53310FAFB3;LIQ_5C0DC0DCD1,3,yes,yes,,boundary_fit,yes,0.421951744889138,3.0,0.0194452408392997,0.0,161.22990033852298,yes,,yes
CA0467,CA0467,SRC003,SFC_6DD3FB38C4D9,LIQ_0F4168490E,166.1,internal_test,no,,,PA_CA0467,probe_assisted,CA0468,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0468,CA0468,SRC003,SFC_6DD3FB38C4D9,LIQ_6656B41AB7,160.5,internal_test,no,,,PA_CA0468,probe_assisted,CA0467,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0529,CA0529,SDX006,SFC_55DDAE9FF4E5,LIQ_0F4168490E,73.7,legacy_external,no,,,PA_CA0529,probe_assisted,CA0530,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0530,CA0530,SDX006,SFC_55DDAE9FF4E5,LIQ_6656B41AB7,44.2,legacy_external,no,,,PA_CA0530,probe_assisted,CA0529,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0531,CA0531,SDX006,SFC_8810EE8758ED,LIQ_0F4168490E,88.7,legacy_external,no,,,PA_CA0531,probe_assisted,CA0532,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0532,CA0532,SDX006,SFC_8810EE8758ED,LIQ_6656B41AB7,53.9,legacy_external,no,,,PA_CA0532,probe_assisted,CA0531,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0533,CA0533,SDX006,SFC_15EC92D72DA3,LIQ_0F4168490E,99.2,legacy_external,no,,,PA_CA0533,probe_assisted,CA0534,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0534,CA0534,SDX006,SFC_15EC92D72DA3,LIQ_6656B41AB7,66.2,legacy_external,no,,,PA_CA0534,probe_assisted,CA0533,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0535,CA0535,SDX006,SFC_7ABDB4BDAFA3,LIQ_0F4168490E,105.8,legacy_external,no,,,PA_CA0535,probe_assisted,CA0536,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0536,CA0536,SDX006,SFC_7ABDB4BDAFA3,LIQ_6656B41AB7,72.8,legacy_external,no,,,PA_CA0536,probe_assisted,CA0535,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0537,CA0537,SDX006,SFC_86D193058DBE,LIQ_0F4168490E,112.6,legacy_external,no,,,PA_CA0537,probe_assisted,CA0538,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0538,CA0538,SDX006,SFC_86D193058DBE,LIQ_6656B41AB7,78.4,legacy_external,no,,,PA_CA0538,probe_assisted,CA0537,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0539,CA0539,SDX006,SFC_C578D204BBE3,LIQ_0F4168490E,115.4,legacy_external,no,,,PA_CA0539,probe_assisted,CA0540,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0540,CA0540,SDX006,SFC_C578D204BBE3,LIQ_6656B41AB7,83.0,legacy_external,no,,,PA_CA0540,probe_assisted,CA0539,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0541,CA0541,SDX006,SFC_AEDDDB49C107,LIQ_0F4168490E,118.0,legacy_external,no,,,PA_CA0541,probe_assisted,CA0542,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0542,CA0542,SDX006,SFC_AEDDDB49C107,LIQ_6656B41AB7,87.5,legacy_external,no,,,PA_CA0542,probe_assisted,CA0541,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0543,CA0543,SDX006,SFC_12E012885148,LIQ_0F4168490E,120.5,legacy_external,no,,,PA_CA0543,probe_assisted,CA0544,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0544,CA0544,SDX006,SFC_12E012885148,LIQ_6656B41AB7,91.2,legacy_external,no,,,PA_CA0544,probe_assisted,CA0543,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0545,CA0545,SDX001,SFC_159FF1E1E160,LIQ_0F4168490E,76.4,legacy_external,no,,,PA_CA0545,probe_assisted,CA0546,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0546,CA0546,SDX001,SFC_159FF1E1E160,LIQ_6656B41AB7,45.1,legacy_external,no,,,PA_CA0546,probe_assisted,CA0545,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0547,CA0547,SDX001,SFC_91A5214A0C27,LIQ_0F4168490E,73.5,legacy_external,no,,,PA_CA0547,probe_assisted,CA0548,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0548,CA0548,SDX001,SFC_91A5214A0C27,LIQ_6656B41AB7,41.2,legacy_external,no,,,PA_CA0548,probe_assisted,CA0547,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0549,CA0549,SDX001,SFC_3C4F304244DF,LIQ_0F4168490E,51.3,legacy_external,no,,,PA_CA0549,probe_assisted,CA0550,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0550,CA0550,SDX001,SFC_3C4F304244DF,LIQ_6656B41AB7,41.9,legacy_external,no,,,PA_CA0550,probe_assisted,CA0549,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0551,CA0551,SDX001,SFC_95A0FAE91CD0,LIQ_0F4168490E,68.9,legacy_external,no,,,PA_CA0551,probe_assisted,CA0552,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0552,CA0552,SDX001,SFC_95A0FAE91CD0,LIQ_6656B41AB7,50.2,legacy_external,no,,,PA_CA0552,probe_assisted,CA0551,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0553,CA0553,SDX001,SFC_38EFEBA36525,LIQ_0F4168490E,0.0,legacy_external,no,,,PA_CA0553,probe_assisted,CA0554,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0554,CA0554,SDX001,SFC_38EFEBA36525,LIQ_6656B41AB7,34.9,legacy_external,no,,,PA_CA0554,probe_assisted,CA0553,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0555,CA0555,SDX009,SFC_90843D24007D,LIQ_0F4168490E,110.9,legacy_external,no,,,PA_CA0555,probe_assisted,CA0556,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0556,CA0556,SDX009,SFC_90843D24007D,LIQ_6656B41AB7,89.9,legacy_external,no,,,PA_CA0556,probe_assisted,CA0555,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0557,CA0557,SDX009,SFC_962FBAB11443,LIQ_0F4168490E,126.9,legacy_external,no,,,PA_CA0557,probe_assisted,CA0558,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0558,CA0558,SDX009,SFC_962FBAB11443,LIQ_6656B41AB7,103.2,legacy_external,no,,,PA_CA0558,probe_assisted,CA0557,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0559,CA0559,SDX009,SFC_4A58BED65751,LIQ_0F4168490E,120.3,legacy_external,no,,,PA_CA0559,probe_assisted,CA0560,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0560,CA0560,SDX009,SFC_4A58BED65751,LIQ_6656B41AB7,105.9,legacy_external,no,,,PA_CA0560,probe_assisted,CA0559,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0561,CA0561,SDX009,SFC_FE7D2709B140,LIQ_0F4168490E,105.7,legacy_external,no,,,PA_CA0561,probe_assisted,CA0562,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0562,CA0562,SDX009,SFC_FE7D2709B140,LIQ_6656B41AB7,97.3,legacy_external,no,,,PA_CA0562,probe_assisted,CA0561,LIQ_0F4168490E,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
CA0587,CA0587,SDX010,SFC_B0B8AD6AD8FD,LIQ_0F4168490E,79.9,legacy_external,no,,,PA_CA0587,probe_assisted,CA0588;CA0589,LIQ_6656B41AB7;LIQ_B6950B5CB8,2,yes,no,singular_fit,singular_fit,no,,2.0,,,,yes,singular_fit,no
CA0588,CA0588,SDX010,SFC_B0B8AD6AD8FD,LIQ_6656B41AB7,47.3,legacy_external,no,,,PA_CA0588,probe_assisted,CA0587;CA0589,LIQ_0F4168490E;LIQ_B6950B5CB8,2,yes,yes,,interior_fit,no,0.0,2.0,27.5,6.565508787196072,61.86736209807688,yes,,yes
CA0589,CA0589,SDX010,SFC_B0B8AD6AD8FD,LIQ_B6950B5CB8,0.0,legacy_external,no,,,PA_CA0589,probe_assisted,CA0587;CA0588,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,35.76599244516076,4.329950249082979,0.0,yes,,yes
CA0590,CA0590,SDX010,SFC_E7FC3D2DD101,LIQ_0F4168490E,97.5,legacy_external,no,,,PA_CA0590,probe_assisted,CA0591;CA0592,LIQ_6656B41AB7;LIQ_B6950B5CB8,2,yes,no,singular_fit,singular_fit,no,,2.0,,,,yes,singular_fit,no
CA0591,CA0591,SDX010,SFC_E7FC3D2DD101,LIQ_6656B41AB7,51.3,legacy_external,no,,,PA_CA0591,probe_assisted,CA0590;CA0592,LIQ_0F4168490E;LIQ_B6950B5CB8,2,yes,yes,,interior_fit,no,0.0,2.0,24.866647839635657,1.3723381498400655,66.46639465432675,yes,,yes
CA0592,CA0592,SDX010,SFC_E7FC3D2DD101,LIQ_B6950B5CB8,25.6,legacy_external,no,,,PA_CA0592,probe_assisted,CA0590;CA0591,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,33.54595388805891,0.4160309668505046,0.0,yes,,yes
CA0593,CA0593,SDX010,SFC_F8664D03003D,LIQ_0F4168490E,78.7,legacy_external,no,,,PA_CA0593,probe_assisted,CA0594;CA0595,LIQ_6656B41AB7;LIQ_B6950B5CB8,2,yes,no,singular_fit,singular_fit,no,,2.0,,,,yes,singular_fit,no
CA0594,CA0594,SDX010,SFC_F8664D03003D,LIQ_6656B41AB7,35.6,legacy_external,no,,,PA_CA0594,probe_assisted,CA0593;CA0595,LIQ_0F4168490E;LIQ_B6950B5CB8,2,yes,yes,,interior_fit,no,0.0,2.0,27.5,7.114054927119709,61.86736209807688,yes,,yes
CA0595,CA0595,SDX010,SFC_F8664D03003D,LIQ_B6950B5CB8,0.0,legacy_external,no,,,PA_CA0595,probe_assisted,CA0593;CA0594,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,41.749146495308295,3.501921239978407,0.0,yes,,yes
CA0596,CA0596,SDX010,SFC_57C35DC0B570,LIQ_0F4168490E,96.8,legacy_external,no,,,PA_CA0596,probe_assisted,CA0597;CA0598,LIQ_6656B41AB7;LIQ_B6950B5CB8,2,yes,no,singular_fit,singular_fit,no,,2.0,,,,yes,singular_fit,no
CA0597,CA0597,SDX010,SFC_57C35DC0B570,LIQ_6656B41AB7,60.4,legacy_external,no,,,PA_CA0597,probe_assisted,CA0596;CA0598,LIQ_0F4168490E;LIQ_B6950B5CB8,2,yes,yes,,interior_fit,no,0.0,2.0,22.00565030543539,2.0350077635967123,71.558791718714,yes,,yes
CA0598,CA0598,SDX010,SFC_57C35DC0B570,LIQ_B6950B5CB8,37.9,legacy_external,no,,,PA_CA0598,probe_assisted,CA0596;CA0597,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,28.344651219311363,1.0255916668445193,0.0,yes,,yes
CA0599,CA0599,SDX010,SFC_AD93A15A2199,LIQ_0F4168490E,81.4,legacy_external,no,,,PA_CA0599,probe_assisted,CA0600;CA0601,LIQ_6656B41AB7;LIQ_B6950B5CB8,2,yes,no,singular_fit,singular_fit,no,,2.0,,,,yes,singular_fit,no
CA0600,CA0600,SDX010,SFC_AD93A15A2199,LIQ_6656B41AB7,44.9,legacy_external,no,,,PA_CA0600,probe_assisted,CA0599;CA0601,LIQ_0F4168490E;LIQ_B6950B5CB8,2,yes,yes,,interior_fit,no,0.0,2.0,27.5,5.908116873974264,61.86736209807688,yes,,yes
CA0601,CA0601,SDX010,SFC_AD93A15A2199,LIQ_B6950B5CB8,0.0,legacy_external,no,,,PA_CA0601,probe_assisted,CA0599;CA0600,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,37.06399751468973,3.530160605240192,0.0,yes,,yes
CA0602,CA0602,SDX010,SFC_B9F3779B4230,LIQ_0F4168490E,99.4,legacy_external,no,,,PA_CA0602,probe_assisted,CA0603;CA0604,LIQ_6656B41AB7;LIQ_B6950B5CB8,2,yes,no,singular_fit,singular_fit,no,,2.0,,,,yes,singular_fit,no
CA0603,CA0603,SDX010,SFC_B9F3779B4230,LIQ_6656B41AB7,66.8,legacy_external,no,,,PA_CA0603,probe_assisted,CA0602;CA0604,LIQ_0F4168490E;LIQ_B6950B5CB8,2,yes,yes,,interior_fit,no,0.0,2.0,20.29471107857492,1.7403139398422027,74.68511017091427,yes,,yes
CA0604,CA0604,SDX010,SFC_B9F3779B4230,LIQ_B6950B5CB8,44.1,legacy_external,no,,,PA_CA0604,probe_assisted,CA0602;CA0603,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,24.67704040088868,1.0337617924443316,26.547012601055627,yes,,yes
CA0605,CA0605,SDX010,SFC_02B9E44B3DAE,LIQ_0F4168490E,81.1,legacy_external,no,,,PA_CA0605,probe_assisted,CA0606;CA0607,LIQ_6656B41AB7;LIQ_B6950B5CB8,2,yes,no,singular_fit,singular_fit,no,,2.0,,,,yes,singular_fit,no
CA0606,CA0606,SDX010,SFC_02B9E44B3DAE,LIQ_6656B41AB7,45.7,legacy_external,no,,,PA_CA0606,probe_assisted,CA0605;CA0607,LIQ_0F4168490E;LIQ_B6950B5CB8,2,yes,yes,,interior_fit,no,0.0,2.0,27.50000000000001,6.0370412002590434,61.86736209807685,yes,,yes
CA0607,CA0607,SDX010,SFC_02B9E44B3DAE,LIQ_B6950B5CB8,0.0,legacy_external,no,,,PA_CA0607,probe_assisted,CA0605;CA0606,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,36.63460391867822,3.7186227505216976,0.0,yes,,yes
CA0608,CA0608,SDX007,SFC_82F5C36F39D2,LIQ_0F4168490E,61.3,legacy_external,no,,,PA_CA0608,probe_assisted,CA0609;CA0610,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,41.22922249681293,2.19066604956211,83.4535746133524,yes,,yes
CA0609,CA0609,SDX007,SFC_82F5C36F39D2,LIQ_6656B41AB7,36.7,legacy_external,no,,,PA_CA0609,probe_assisted,CA0608;CA0610,LIQ_0F4168490E;LIQ_53310FAFB3,2,yes,yes,,interior_fit,no,0.0,2.0,10.315718653007506,29.646453050685,95.66688306732674,yes,,yes
CA0610,CA0610,SDX007,SFC_82F5C36F39D2,LIQ_53310FAFB3,44.8,legacy_external,no,,,PA_CA0610,probe_assisted,CA0608;CA0609,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,41.22922249681299,11.20037525452778,0.0,yes,,yes
CA0611,CA0611,SDX007,SFC_FF44FFDB2AC3,LIQ_0F4168490E,83.2,legacy_external,no,,,PA_CA0611,probe_assisted,CA0612;CA0613,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,32.69917665659737,1.6733322351754738,90.72870834787032,yes,,yes
CA0612,CA0612,SDX007,SFC_FF44FFDB2AC3,LIQ_6656B41AB7,52.8,legacy_external,no,,,PA_CA0612,probe_assisted,CA0611;CA0613,LIQ_0F4168490E;LIQ_53310FAFB3,2,yes,yes,,interior_fit,no,0.0,2.0,20.87833165099324,7.361143926373927,73.61016529019334,yes,,yes
CA0613,CA0613,SDX007,SFC_FF44FFDB2AC3,LIQ_53310FAFB3,58.8,legacy_external,no,,,PA_CA0613,probe_assisted,CA0611;CA0612,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,32.69917665659742,3.849070261769714,50.25217089126208,yes,,yes
CA0614,CA0614,SDX007,SFC_ACA747208E92,LIQ_0F4168490E,70.0,legacy_external,no,,,PA_CA0614,probe_assisted,CA0615;CA0616,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,34.21833254082726,5.804145629919521,77.11462933732575,yes,,yes
CA0615,CA0615,SDX007,SFC_ACA747208E92,LIQ_6656B41AB7,50.1,legacy_external,no,,,PA_CA0615,probe_assisted,CA0614;CA0616,LIQ_0F4168490E;LIQ_53310FAFB3,2,yes,yes,,interior_fit,no,0.0,2.0,23.10404147122792,13.6731117567145,69.58709757457488,yes,,yes
CA0616,CA0616,SDX007,SFC_ACA747208E92,LIQ_53310FAFB3,41.4,legacy_external,no,,,PA_CA0616,probe_assisted,CA0614;CA0615,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,34.2183325408273,9.095177575287812,30.65086001336726,yes,,yes
EXT_0D0567136BE4,EXT_0D0567136BE4,OPEN_CROSS_MATERIAL_2026,SFC_CCA852C05DD9,LIQ_6656B41AB7,43.2,prospective_open_external,no,,,PA_EXT_0D0567136BE4,probe_assisted,EXT_03E658446E71;EXT_4192CE86DB7A;EXT_45B7FC6A550A;EXT_EDDBCE0D5ECF,LIQ_0F4168490E;LIQ_1BD1B94C09;LIQ_53310FAFB3;LIQ_5C0DC0DCD1,4,yes,yes,,interior_fit,no,3.1497780626121163,4.0,17.628003186783772,14.352891328371769,79.73811920429965,yes,,yes
EXT_03E658446E71,EXT_03E658446E71,OPEN_CROSS_MATERIAL_2026,SFC_CCA852C05DD9,LIQ_1BD1B94C09,56.7,prospective_open_external,no,,,PA_EXT_03E658446E71,probe_assisted,EXT_0D0567136BE4;EXT_4192CE86DB7A;EXT_45B7FC6A550A;EXT_EDDBCE0D5ECF,LIQ_0F4168490E;LIQ_53310FAFB3;LIQ_5C0DC0DCD1;LIQ_6656B41AB7,4,yes,yes,,interior_fit,no,6.74236230364368,4.0,33.97268902932892,4.841741140139124,54.13375170767527,yes,,yes
EXT_4192CE86DB7A,EXT_4192CE86DB7A,OPEN_CROSS_MATERIAL_2026,SFC_CCA852C05DD9,LIQ_53310FAFB3,57.0,prospective_open_external,no,,,PA_EXT_4192CE86DB7A,probe_assisted,EXT_03E658446E71;EXT_0D0567136BE4;EXT_45B7FC6A550A;EXT_EDDBCE0D5ECF,LIQ_0F4168490E;LIQ_1BD1B94C09;LIQ_5C0DC0DCD1;LIQ_6656B41AB7,4,yes,yes,,interior_fit,no,5.443640121826835,4.0,34.46670412658423,5.23738530534071,42.86537168453326,yes,,yes
EXT_EDDBCE0D5ECF,EXT_EDDBCE0D5ECF,OPEN_CROSS_MATERIAL_2026,SFC_CCA852C05DD9,LIQ_5C0DC0DCD1,66.8,prospective_open_external,no,,,PA_EXT_EDDBCE0D5ECF,probe_assisted,EXT_03E658446E71;EXT_0D0567136BE4;EXT_4192CE86DB7A;EXT_45B7FC6A550A,LIQ_0F4168490E;LIQ_1BD1B94C09;LIQ_53310FAFB3;LIQ_6656B41AB7,4,yes,yes,,interior_fit,no,6.257235410001196,4.0,34.14223664712856,5.211129386266049,60.57936506818682,yes,,yes
EXT_45B7FC6A550A,EXT_45B7FC6A550A,OPEN_CROSS_MATERIAL_2026,SFC_CCA852C05DD9,LIQ_0F4168490E,72.8,prospective_open_external,no,,,PA_EXT_45B7FC6A550A,probe_assisted,EXT_03E658446E71;EXT_0D0567136BE4;EXT_4192CE86DB7A;EXT_EDDBCE0D5ECF,LIQ_1BD1B94C09;LIQ_53310FAFB3;LIQ_5C0DC0DCD1;LIQ_6656B41AB7,4,yes,yes,,interior_fit,no,1.862873166537275,4.0,38.159861084652825,1.475057945496583,88.24335536065111,yes,,yes
EXT_CD007E6F73D6,EXT_CD007E6F73D6,OPEN_POLYMER_SURFACES_2023,SFC_D997DF0085DF,LIQ_0F4168490E,56.0,prospective_open_external,no,,,PA_EXT_CD007E6F73D6,probe_assisted,EXT_0D45D9BA0074;EXT_297563844CCE,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,46.15191911224044,6.564284287750167,68.0330341980177,yes,,yes
EXT_0D45D9BA0074,EXT_0D45D9BA0074,OPEN_POLYMER_SURFACES_2023,SFC_D997DF0085DF,LIQ_1BD1B94C09,32.0,prospective_open_external,no,,,PA_EXT_0D45D9BA0074,probe_assisted,EXT_297563844CCE;EXT_CD007E6F73D6,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,46.15191911224047,12.289588892123463,8.161277303744217,yes,,yes
EXT_297563844CCE,EXT_297563844CCE,OPEN_POLYMER_SURFACES_2023,SFC_D997DF0085DF,LIQ_6656B41AB7,25.0,prospective_open_external,no,,,PA_EXT_297563844CCE,probe_assisted,EXT_0D45D9BA0074;EXT_CD007E6F73D6,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,interior_fit,no,0.0,2.0,31.160047318332904,18.469901368908804,55.50180788390887,yes,,yes
EXT_B5BBE06381DD,EXT_B5BBE06381DD,OPEN_POLYMER_SURFACES_2023,SFC_874E84FC80A7,LIQ_0F4168490E,60.0,prospective_open_external,no,,,PA_EXT_B5BBE06381DD,probe_assisted,EXT_04AB24A5BB0A;EXT_CF2DEF31E69A,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,39.103372528754825,6.552218723039677,72.28325615483185,yes,,yes
